Instance,Status,Unit_Costs,N_Atoms,N_Acts,N_Effects,N_Var_Base,N_Var_Acyc,N_Const_Base,N_Const_Acyc,N_Cuts_LM,N_Cuts_Sec,N_RCB_Calls,N_CCB_Calls,N_CL_It,N_Nodes,Initial_LB,Root_LB,Final_LB,Initial_UB,Final_UB,Parsing_Time,Prep_Time,Heur_Time,Build_Time,RCB_Time,CCB_Time,CL_Time,CPX_Time,Time
pipesworld-notankage-p40-net4-b22-g8,2,True,668,5227,12944,18868,39297,25170,1621117,0,0,,,,0,,,18.439,1e+20,23,0.0727,0.1953,0.0,0.9041,0.0,0.0,,899.771,900.9436
pipesworld-notankage-p41-net5-b22-g2,2,True,739,6840,16252,23837,64985,31701,3753209,0,0,,,,0,,,7.211,1e+20,18,0.1031,0.2662,0.0,1.9454,0.0,0.0,,898.3747,900.6899
pipesworld-notankage-p42-net5-b22-g4,2,True,729,6840,16385,23977,65269,31966,3753605,0,0,,,,0,,,14.389,1e+20,19,0.0938,0.2774,0.0,1.9396,0.0,0.0,,898.3093,900.6206
pipesworld-notankage-p43-net5-b24-g3,2,True,838,8293,19762,28913,77796,38289,4971399,0,0,,,,0,,,13.696,1e+20,33,0.137,0.3596,0.0,2.7763,0.0,0.0,,899.2678,902.5416
pipesworld-notankage-p44-net5-b24-g5,2,True,836,8293,19826,28981,78034,38439,4971996,0,0,,,,0,,,18.411,1e+20,31,0.1186,0.3574,0.0,2.7825,0.0,0.0,,897.6729,900.9324
pipesworld-notankage-p45-net5-b26-g4,3,True,949,9665,23109,33747,90371,44701,6105456,0,0,,,,0,,,0.0,1e+20,1e+20,0.1605,0.4656,0.0,3.4267,0.0,0.0,,896.7945,900.8485
pipesworld-notankage-p46-net5-b26-g6,2,True,946,9665,23192,33833,90604,44871,6105932,0,0,,,,0,,,19.989,1e+20,94,0.1475,0.4607,0.0,3.4234,0.0,0.0,,244.9894,249.0221
pipesworld-notankage-p47-net5-b28-g5,3,True,1048,10852,25753,37686,104028,49847,7587675,0,0,,,,0,,,0.0,1e+20,1e+20,0.1895,0.5739,0.0,4.2149,0.0,0.0,,207.7388,212.7183
pipesworld-notankage-p48-net5-b28-g7,3,True,1043,10852,25859,37795,104273,50064,7590809,0,0,,,,0,,,0.0,1e+20,1e+20,0.1819,0.578,0.0,4.2443,0.0,0.0,,166.6729,171.6784
pipesworld-notankage-p49-net5-b30-g6,2,True,1172,12349,29452,42997,118227,56855,9176476,0,0,,,,0,,,0.0,1e+20,97,0.2179,0.7015,0.0,5.1107,0.0,0.0,,199.0419,205.0733
