Instance,Status,Unit_Costs,N_Atoms,N_Acts,N_Effects,N_Var_Base,N_Var_Acyc,N_Const_Base,N_Const_Acyc,N_Cuts_LM,N_Cuts_Sec,N_RCB_Calls,N_CCB_Calls,N_CL_It,N_Nodes,Initial_LB,Root_LB,Final_LB,Initial_UB,Final_UB,Parsing_Time,Prep_Time,Heur_Time,Build_Time,RCB_Time,CCB_Time,CL_Time,CPX_Time,Time
transport-sat11-strips-p14,2,,3176,43243,84751,131192,0,163978,2250,3175,0,7,0,7,0,718.244413,859.881467,859.881,991.0,991.0,0.23366,18.03491,0.91125,1.87546,76.30673,0.0,879.14865,0.0,900.20989
transport-sat11-strips-p15,2,,3028,43871,83471,130390,0,164248,2942,3891,0,7,0,7,0,829.938918,903.176335,903.176,1007.0,1007.0,0.2198,17.81288,0.81089,1.83478,128.79344,0.0,879.36507,0.0,900.06648
transport-sat11-strips-p17,2,,4736,69511,132381,206650,0,260295,2943,1858,0,3,0,3,0,859.088099,955.176036,955.176,1335.0,1335.0,0.35695,33.2495,2.31521,4.19173,84.89043,0.0,860.54166,0.0,900.68141
transport-sat11-strips-p18,2,,4588,65607,124649,194864,0,245922,2562,1583,0,3,0,3,0,775.482993,842.543748,842.544,1225.0,1225.0,0.32324,29.42209,1.03669,4.03224,62.99843,0.0,865.2399,0.0,900.08039
transport-sat11-strips-p19,2,,4970,69163,135519,209674,0,262271,948,1379,0,3,0,2,0,774.831318,0.0,911.147,1335.0,1335.0,0.36724,36.96897,2.68139,4.4995,75.84436,0.0,855.5369599999999,0.0,900.0807
transport-sat11-strips-p20,2,,5204,77022,146630,228878,0,288276,2414,1332,0,2,0,2,0,811.220963,871.667088,871.667,1335.0,1335.0,0.37323,38.550230000000006,2.91077,5.29713,54.08212,0.0,852.9491899999999,0.0,900.1055600000001
transport-sat14-strips-p01,2,,1512,20463,40180,62180,0,77477,1652,2015,0,8,0,8,0,361.339875,427.720121,427.72,571.0,571.0,0.1243,3.33902,0.25206,0.44893,21.02315,0.0,895.89376,0.0,900.0806600000001
transport-sat14-strips-p05,2,,4628,74263,138493,217414,0,275250,3197,2178,0,2,0,2,0,749.564282,790.477865,790.478,1035.0,1035.0,0.34523,46.05293,2.79387,4.62205,106.82802,0.0,845.83962,0.0,900.10897
transport-sat14-strips-p15,2,,4288,64912,124260,193490,0,243317,2973,2070,0,2,0,2,0,738.89594,826.527622,826.528,1118.0,1118.0,0.32999,38.6052,2.29277,3.70714,41.27555,0.0,854.7236899999999,0.0,900.1001
transport-sat14-strips-p08,2,,6906,111539,207959,326434,0,413448,1866,644,0,1,0,1,0,932.849493,932.849493,932.849,1530.0,1530.0,0.52652,59.64956,5.01138,10.56684,42.368660000000006,0.0,823.9352299999999,0.0,900.14943
transport-sat14-strips-p11,2,,1890,34794,64059,100768,0,127918,545,938,0,3,0,2,0,396.93862,0.0,420.442,644.0,644.0,0.16935,5.73055,0.46858,0.98264,12.74138,0.0,892.27932,0.0,900.09474
transport-sat14-strips-p04,2,,4006,59624,113949,177604,0,223506,3613,2667,0,3,0,3,0,764.789906,877.270334,877.27,1147.0,1147.0,0.29769,30.43718,1.53388,3.34573,93.43583,0.0,864.00857,0.0,900.0846
transport-sat14-strips-p09,2,,5978,104047,184835,294885,0,378726,1856,752,0,1,0,1,0,953.525839,953.525839,953.526,1444.0,1444.0,0.44166,45.07222,3.4600999999999997,7.922350000000001,36.08085,0.0,842.79092,0.0,900.14476
transport-sat14-strips-p14,2,,3690,64953,124803,193471,0,243342,3371,2372,0,2,0,2,0,731.213451,780.194106,780.194,1000.0,1000.0,0.32344,36.729769999999995,1.5643900000000002,3.29626,67.79805,0.0,859.59497,0.0,901.96877
transport-sat14-strips-p06,2,,4006,59624,113949,177604,0,223506,3613,2667,0,3,0,3,0,764.789906,877.270334,877.27,1147.0,1147.0,0.57051,30.39918,1.53606,3.33704,93.41061,0.0,863.78199,0.0,900.08683
transport-sat14-strips-p16,2,,3506,41608,78733,123872,0,156021,785,3124,0,8,0,7,0,691.658336,0.0,890.215,1041.0,1041.0,0.48582,20.68091,0.88763,2.02085,116.93994,0.0,875.5993000000001,0.0,900.05992
transport-sat14-strips-p10,2,,5804,87175,166300,259304,0,326351,2862,1669,0,2,0,2,0,885.245936,949.438697,949.439,1471.0,1471.0,0.4351399999999999,48.15347,2.9691,6.764819999999999,73.67612,0.0,841.4059599999999,0.0,900.15416
transport-sat14-strips-p07,2,,5978,104047,184835,294885,0,378726,1856,752,0,1,0,1,0,953.525839,953.525839,953.526,1444.0,1444.0,0.44676,45.90596,3.65058,8.055579999999999,36.16545,0.0,841.62383,0.0,900.13517
transport-sat14-strips-p03,2,,1599,23988,44566,70178,0,88745,531,1640,0,8,0,7,0,363.672944,0.0,405.063,610.0,610.0,0.1205,3.54602,0.23464,0.6573300000000001,23.54663,0.0,895.07178,0.0,900.0705899999999
transport-sat14-strips-p12,2,,2214,36159,65783,104186,0,132570,1638,1054,0,3,0,3,0,433.407555,480.869791,480.87,699.0,699.0,0.16749,6.14337,0.80633,1.17218,15.44245,0.0,891.4830400000001,0.0,900.21722
transport-sat14-strips-p13,2,,1798,20287,38315,60425,0,76096,512,2316,0,16,0,15,0,411.171737,0.0,517.842,605.0,605.0,0.10732,3.59354,0.33022,0.5884400000000001,28.4333,0.0,895.0126700000001,0.0,900.07027
transport-sat14-strips-p02,2,,1874,25945,51071,78920,0,98334,1178,1301,0,5,0,5,0,404.176155,458.347652,458.348,661.0,661.0,0.1351399999999999,5.28046,0.7689199999999999,0.74015,15.77719,0.0,892.72784,0.0,900.10273
trucks-strips-p02,0,,17,40,55,0,0,0,0,0,0,0,0,0,0,0.0,0.0,14.0,14.0,14.0,0.00465918,0.0009066699999999,4.553e-05,0.0,0.0,0.0,0.0,0.0,0.1264336499999999
trucks-strips-p09,0,,52,140,202,0,0,0,0,0,0,0,0,0,0,0.0,0.0,26.0,26.0,26.0,0.01003635,0.0073352,0.00020357,0.0,0.0,0.0,0.0,0.0,0.03786547
trucks-strips-p04,0,,26,60,90,0,0,0,0,0,0,0,0,0,0,0.0,0.0,20.0,20.0,20.0,0.00527263,0.0024549,7.376e-05,0.0,0.0,0.0,0.0,0.0,0.02814997
trucks-strips-p03,0,,23,53,81,0,0,0,0,0,0,0,0,0,0,0.0,0.0,17.0,17.0,17.0,0.0046089,0.00199793,7.238e-05,0.0,0.0,0.0,0.0,0.0,0.02626261
trucks-strips-p05,0,,32,73,112,0,0,0,0,0,0,0,0,0,0,0.0,0.0,23.0,23.0,23.0,0.00882582,0.0042856199999999,0.00010442,0.0,0.0,0.0,0.0,0.0,0.03519805
transport-sat14-strips-p17,2,,5490,101454,190606,297575,0,376694,2659,1460,0,1,0,1,0,968.229784,968.229784,968.23,1375.0,1375.0,0.49185,54.61824,3.08653,7.28341,53.79313,0.0,834.5598100000001,0.0,900.15861
trucks-strips-p06,0,,35,80,121,0,0,0,0,0,0,0,0,0,0,0.0,0.0,26.0,26.0,26.0,0.00960916,0.00522784,0.00012373,0.0,0.0,0.0,0.0,0.0,0.03469075
transport-sat14-strips-p19,2,,5326,68252,124902,198505,0,252354,2416,1383,0,3,0,3,0,841.495698,935.805695,935.806,1262.0,1262.0,0.30761,29.63258,1.9484,4.72788,44.24349,0.0,863.34567,0.0,900.0757
trucks-strips-p10,0,,56,153,217,0,0,0,0,0,0,0,0,0,0,0.0,0.0,30.0,30.0,30.0,0.01240784,0.00866552,0.0002128899999999,0.0,0.0,0.0,0.0,0.0,0.04229873
trucks-strips-p01,0,,14,33,48,0,0,0,0,0,0,0,0,0,0,0.0,0.0,11.0,11.0,11.0,0.00387099,0.00067651,3.657e-05,0.0,0.0,0.0,0.0,0.0,0.10649903
trucks-strips-p08,0,,46,127,186,0,0,0,0,0,0,0,0,0,0,0.0,0.0,24.0,24.0,24.0,0.01073394,0.00617236,0.00017052,0.0,0.0,0.0,0.0,0.0,0.03839031
transport-sat14-strips-p18,2,,6498,99218,189848,295594,0,371764,2103,1020,0,1,0,1,0,827.133029,827.133029,827.133,1496.0,1496.0,0.51591,52.603629999999995,4.0457600000000005,9.09617,37.10439,0.0,833.82176,0.0,900.13399
transport-sat14-strips-p20,2,,6030,107729,206629,320413,0,402996,2265,1025,0,1,0,1,0,917.352925,917.352925,917.353,1472.0,1472.0,0.54287,61.322379999999995,3.71023,8.71092,49.47963,0.0,825.8460200000001,0.0,900.16137
trucks-strips-p07,0,,38,102,132,0,0,0,0,0,0,0,0,0,0,0.0,0.0,20.0,20.0,20.0,0.0051131899999999,0.0030532199999999,0.00011068,0.0,0.0,0.0,0.0,0.0,0.0279967
trucks-strips-p11,0,,65,178,257,0,0,0,0,0,0,0,0,0,0,0.0,0.0,33.0,33.0,33.0,0.01674758,0.01597012,0.00028661,0.0,0.0,0.0,0.0,0.0,0.05235762
trucks-strips-p13,0,,78,249,348,0,0,0,0,0,0,0,0,0,0,0.0,0.0,30.0,30.0,30.0,0.01607058,0.01661529,0.0003461,0.0,0.0,0.0,0.0,0.0,0.03518697
trucks-strips-p18,0,,117,374,511,0,0,0,0,0,0,0,0,0,0,0.0,0.0,46.0,46.0,46.0,0.03458736,0.04880272,0.00074694,0.0,0.0,0.0,0.0,0.0,0.0864353
trucks-strips-p15,0,,91,291,395,0,0,0,0,0,0,0,0,0,0,0.0,0.0,37.0,37.0,37.0,0.01846129,0.0229751,0.0004955199999999,0.0,0.0,0.0,0.0,0.0,0.04420291
trucks-strips-p21,0,,143,524,687,0,0,0,0,0,0,0,0,0,0,0.0,0.0,47.0,47.0,47.0,0.0339,0.0560499999999999,0.00104,0.0,0.0,0.0,0.0,0.0,0.0933799999999999
trucks-strips-p17,0,,110,353,487,0,0,0,0,0,0,0,0,0,0,0.0,0.0,43.0,43.0,43.0,0.0342221299999999,0.04607879,0.00069147,0.0,0.0,0.0,0.0,0.0,0.08324011
trucks-strips-p19,0,,125,462,613,0,0,0,0,0,0,0,0,0,0,0.0,0.0,41.0,41.0,41.0,0.0306373499999999,0.04410839,0.0008441,0.0,0.0,0.0,0.0,0.0,0.07828752
trucks-strips-p16,0,,98,312,421,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.0,40.0,40.0,0.02048421,0.02645033,0.0005721,0.0,0.0,0.0,0.0,0.0,0.04940907
trucks-strips-p22,0,,152,555,660,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,50.0,50.0,0.03831,0.06419,0.00114,0.0,0.0,0.0,0.0,0.0,0.10634
trucks-strips-p14,0,,84,270,372,0,0,0,0,0,0,0,0,0,0,0.0,0.0,34.0,34.0,34.0,0.0176245999999999,0.01909843,0.00042718,0.0,0.0,0.0,0.0,0.0,0.03967551
trucks-strips-p20,0,,134,493,648,0,0,0,0,0,0,0,0,0,0,0.0,0.0,44.0,44.0,44.0,0.03193729,0.05149942,0.00091963,0.0,0.0,0.0,0.0,0.0,0.0864971
trucks-strips-p12,0,,70,191,274,0,0,0,0,0,0,0,0,0,0,0.0,0.0,36.0,36.0,36.0,0.01834524,0.0176225,0.00033167,0.0,0.0,0.0,0.0,0.0,0.03866899
trucks-strips-p25,0,,186,771,987,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,50.0,50.0,0.05667,0.09173,0.00171,0.0,0.0,0.0,0.0,0.0,0.15296
visitall-opt11-strips-problem02-half,0,,2,4,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0027924,5.781e-05,9.33e-06,0.0,0.0,0.0,0.0,0.0,0.00463289
